数据说明：以下数据为您所选时间周期的相关指标，如需查看其他时间周期的数据，请重新选择后下载,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
所有终端,教室灯吊杆,4,-,0.00%,0,0,3,0,0,0.0,177,303,12,100.00%,28,152053,1072
所有终端,教育灯,4,300.00%,0.00%,0,0,2,0,0,0.0,14,154,15,25.00%,22,217018,1072
所有终端,led长条灯,3,-40.00%,0.00%,0,0,1,0,0,0.0,332,332,333,26.13%,316,243169,1187
所有终端,室内球场灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,12,50.00%,26,183448,1072
所有终端,羽毛球场灯,3,50.00%,0.00%,0,0,1,0,0,0.0,1,2,6,0.00%,3,278383,1072
所有终端,led吊灯,2,-33.33%,0.00%,0,0,1,0,0,0.0,19,33,16,20.00%,21,229749,1072
所有终端,专用黑板灯,2,-,50.00%,1,1,1,0,0,0.0,10,10,4,100.00%,5,223429,1072
所有终端,发光板灯,2,-,0.00%,0,0,1,0,0,0.0,286,286,14,100.00%,29,151014,1072
所有终端,室内吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,925,925,32,100.00%,73,114454,1072
所有终端,室内羽毛球灯,2,-,0.00%,0,0,1,0,0,0.0,7,7,7,50.00%,5,255708,1072
所有终端,教室护眼灯,2,-50.00%,0.00%,0,0,1,0,0,0.0,6,6,28,77.78%,23,248477,1072
所有终端,教室无影灯,2,-,0.00%,0,0,2,0,0,0.0,7,10,5,100.00%,7,212109,1072
所有终端,羽毛灯,2,-,0.00%,0,0,2,0,0,0.0,7,48,123,66.67%,195,213507,1072
所有终端,羽毛球专用灯,2,100.00%,0.00%,0,0,1,0,0,0.0,4,4,7,50.00%,9,229440,1072
所有终端,羽毛球灯具,2,-,0.00%,0,0,2,0,0,0.0,4,103,5,0.00%,10,194280,1072
所有终端,蜂窝灯,2,0.00%,0.00%,0,0,1,0,0,0.0,-,-,60,20.00%,129,181992,1072
所有终端,防眩目网球场灯,2,0.00%,0.00%,0,0,2,0,0,0.0,-,-,11,0.00%,28,152053,1072
所有终端,80w灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,5,0.00%,9,199110,1072
所有终端,led植物灯,1,-,0.00%,0,0,1,0,0,0.0,14,14,35,77.78%,46,220445,1072
所有终端,led灯管套,1,-,0.00%,0,0,1,0,0,0.0,168,168,29,25.00%,41,192022,1072
所有终端,led球馆灯,1,0.00%,0.00%,0,0,1,0,0,0.0,5,5,4,0.00%,7,210907,1072
所有终端,Куртки,1,0.00%,0.00%,0,0,1,0,0,0.0,15,15,5,0.00%,3,257783,1072
所有终端,LED黑板灯,16,-,0.00%,0,0,7,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED球场灯,3,-,0.00%,0,0,1,0,0,0.0,41,41,0,-,0,0,1072
所有终端,LED条形灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,100W工厂灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,2*36W格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,205H200,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,BT80,1,-,0.00%,0,0,1,0,0,0.0,47,47,0,-,0,0,1072
所有终端,LED净化灯24V直流30W,1,-,0.00%,0,0,1,0,0,0.0,97,97,0,-,0,0,1072
所有终端,LED大型台灯,1,-,0.00%,0,0,1,0,0,0.0,17,17,0,-,0,0,1072
所有终端,LED条形灯 办公,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED长臂台灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,Led照明灯100w,1,-,0.00%,0,0,1,0,0,0.0,12,12,0,-,0,0,1072
所有终端,автомобильный наборр,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,236552,1072
所有终端,аксессуары для кухни,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,255708,1072
所有终端,станок для бритья,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,239083,1072
所有终端,中山市冠誉灯饰,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,240531,1072
所有终端,体育灯,1,-,0.00%,0,0,1,0,0,0.0,3,3,7,50.00%,10,222519,1072
所有终端,体育照明,1,-,100.00%,1,1,1,0,0,0.0,6,6,5,100.00%,9,198454,1072
所有终端,儿童夜灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,56,7.69%,76,214637,1072
所有终端,全光谱护眼吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,373,373,27,40.00%,49,193541,1072
所有终端,内红点瞄准器镜,1,-,0.00%,0,0,1,0,0,0.0,122,122,4,0.00%,5,222519,1072
所有终端,办公室长条灯,1,-,0.00%,0,0,1,0,0,0.0,208,208,19,40.00%,22,227041,1072
所有终端,办公灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,148,38.71%,245,201634,1072
所有终端,厕所棚顶灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,2,273330,1072
所有终端,台球无影灯,1,-,0.00%,0,0,1,0,0,0.0,21,21,5,100.00%,11,191241,1072
所有终端,台球桌无影灯,1,-,0.00%,0,0,1,0,0,0.0,16,16,4,0.00%,3,245016,1072
所有终端,台球灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,15,50.00%,6,294103,1072
所有终端,台球灯桌球灯,1,-,0.00%,0,0,1,0,0,0.0,9,9,11,50.00%,7,265491,1072
所有终端,吊灯盖板,1,-,0.00%,0,0,1,0,0,0.0,52,52,7,50.00%,7,237071,1072
所有终端,学印灯具厂,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,2,264841,1072
所有终端,学校护眼灯,1,-,0.00%,0,0,1,0,0,0.0,48,48,4,100.00%,4,232865,1072
所有终端,客厅吊灯2022年新款现代简约主灯大气中山古镇灯具大全厂家直销,1,-,0.00%,0,0,1,0,0,0.0,1019,1019,17,100.00%,56,123613,1072
所有终端,室內照明燈管40w,1,-,0.00%,0,0,1,0,0,0.0,18,18,4,100.00%,7,212109,1072
所有终端,室内羽毛球专用灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,1,321631,1072
所有终端,專利運動,1,-,0.00%,0,0,1,0,0,0.0,-,-,33,0.00%,107,99068,1072
所有终端,嵌入式蜂巢格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,6,219861,1072
所有终端,平板灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,262,34.78%,335,221401,1757
所有终端,护眼吸顶灯客厅灯,1,-,0.00%,0,0,1,0,0,0.0,490,490,12,0.00%,37,140251,1072
所有终端,护眼灯教室,1,-66.67%,0.00%,0,0,1,0,0,0.0,43,43,6,0.00%,4,271811,1072
所有终端,教室灯led护眼灯培训机构舞蹈房幼儿园学校办公写字楼黑板教室灯,1,-,0.00%,0,0,1,0,0,0.0,94,94,6,100.00%,10,195719,1072
所有终端,无影灯,1,0.00%,0.00%,0,0,1,0,0,0.0,162,162,52,37.50%,62,231411,1072
所有终端,树脂吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,208,208,10,100.00%,28,152053,1072
所有终端,格栅教室灯黑板灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,4,100.00%,3,253695,1072
所有终端,格栅灯,1,-66.67%,0.00%,0,0,1,0,0,0.0,216,216,84,26.92%,99,231999,1072
所有终端,植物灯生长灯,1,-,0.00%,0,0,1,0,0,0.0,885,885,57,30.77%,101,202840,1072
所有终端,植物燈,1,-,0.00%,0,0,1,0,0,0.0,-,-,71,20.00%,169,142899,1072
所有终端,照射灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,29,0.00%,86,134379,1072
所有终端,现代简约吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,888,888,30,100.00%,84,134379,1072
所有终端,球场专用灯,1,-,0.00%,0,0,1,0,0,0.0,14,14,5,0.00%,9,200706,1072
所有终端,球场照明灯,1,0.00%,0.00%,0,0,1,0,0,0.0,10,10,5,100.00%,11,189221,1072
所有终端,种植灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,23,0.00%,72,114454,1072
所有终端,篮球场灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,16,0.00%,45,132770,1072
所有终端,篮球场灯防眩目,1,-,0.00%,0,0,1,0,0,0.0,8,8,3,100.00%,1,305023,1072
所有终端,羽毛led灯,1,-,0.00%,0,0,1,0,0,0.0,8,8,3,0.00%,3,255708,1072
所有终端,羽毛球馆专用灯,1,0.00%,0.00%,0,0,1,0,0,0.0,5,5,4,100.00%,4,240531,1072
所有终端,负离子灯,1,0.00%,0.00%,0,0,1,0,0,0.0,135,135,7,0.00%,16,174415,1072
所有终端,嵌入式LED平板灯 15W 长条 ,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,无影灯LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,条形LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,照明双向灯25W,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,篮球场照明灯LED,1,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
所有终端,羽毛球场专用LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,超薄轻奢灯,1,-,0.00%,0,0,1,0,0,0.0,452,452,14,100.00%,45,132770,1072
所有终端,轻奢卧室灯家用,1,-,0.00%,0,0,1,0,0,0.0,651,651,42,100.00%,125,90824,1072
所有终端,铝合金led灯,1,-,0.00%,0,0,1,0,0,0.0,19,19,3,0.00%,3,251849,1072
所有终端,集成护眼灯,1,-,0.00%,0,0,1,0,0,0.0,57,57,5,0.00%,9,202242,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,羽毛球馆灯,13,160.00%,23.08%,2,3,1,0,0,0.0,2,4,24,85.71%,25,236158,1072
所有终端,犇拓,10,-,0.00%,0,0,9,0,0,0.0,-,-,3,0.00%,2,284087,1072
所有终端,篮球场吊灯,9,-,0.00%,0,0,2,0,0,0.0,4,5,5,100.00%,4,241929,1072
所有终端,吸顶灯,7,-,0.00%,0,0,1,0,0,0.0,486,892,3484,58.26%,5038,211632,13610
所有终端,植物生长灯,6,0.00%,0.00%,0,0,1,0,0,0.0,418,517,246,44.90%,498,190845,1076
所有终端,篮球球馆专用灯,6,-33.33%,0.00%,0,0,2,0,0,0.0,2,3,4,100.00%,3,248282,1072
所有终端,led长条灯,5,66.67%,0.00%,0,0,1,0,0,0.0,136,220,283,25.53%,311,236941,1187
所有终端,羽毛球馆专用灯,5,400.00%,0.00%,0,0,2,1,1,3200.0,4,16,8,0.00%,11,218666,1072
所有终端,乒乓球灯,4,-,0.00%,0,0,1,0,0,0.0,3,4,9,50.00%,15,204869,1072
所有终端,护眼 教室灯,4,-,0.00%,0,0,2,0,0,0.0,-,-,20,0.00%,58,123613,1072
所有终端,护眼办公灯,4,-,25.00%,1,1,4,0,0,0.0,-,-,7,100.00%,15,178914,1072
所有终端,无影灯,4,300.00%,0.00%,0,0,1,0,0,0.0,-,-,38,20.00%,54,218260,1072
所有终端,格栅灯,4,300.00%,0.00%,0,0,1,0,0,0.0,-,-,75,34.78%,82,234681,1072
所有终端,防眩目球馆灯,4,-,0.00%,0,0,1,0,0,0.0,12,12,11,100.00%,15,204586,1072
所有终端,led球馆灯,3,200.00%,0.00%,0,0,1,0,0,0.0,10,10,6,50.00%,3,282072,1072
所有终端,室内球场灯,3,0.00%,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,5,230513,1072
所有终端,灯具,3,-,0.00%,0,0,1,0,0,0.0,-,-,1902,53.39%,3072,205151,6836
所有终端,灯球,3,-,0.00%,0,0,1,0,0,0.0,6,101,44,25.00%,68,215736,1072
所有终端,篮球场照明灯,3,-,0.00%,0,0,1,0,0,0.0,5,5,4,100.00%,2,284087,1072
所有终端,中山厨房平灯,2,-,0.00%,0,0,1,0,0,0.0,92,92,9,100.00%,21,163595,1072
所有终端,全光谱 智能超薄,2,-,0.00%,0,0,1,0,0,0.0,98,98,14,100.00%,38,138860,1072
所有终端,全光谱吸顶灯,2,-50.00%,0.00%,0,0,1,0,0,0.0,328,371,281,62.67%,354,222519,1072
所有终端,办公室灯,2,-,0.00%,0,0,1,0,0,0.0,163,163,34,50.00%,46,203722,1072
所有终端,太阳能立体方灯装饰,2,-,0.00%,0,0,2,0,0,0.0,444,485,10,0.00%,32,146575,1072
所有终端,学校文化灯,2,-,0.00%,0,0,2,0,0,0.0,-,-,5,100.00%,10,194280,1072
所有终端,护眼灯教室,2,100.00%,0.00%,0,0,1,0,0,0.0,12,31,17,40.00%,15,244374,1072
所有终端,服装店吊灯,2,-,0.00%,0,0,1,0,0,0.0,133,133,7,100.00%,13,183448,1072
所有终端,植物灯,2,-75.00%,0.00%,0,0,1,0,0,0.0,-,-,288,50.00%,399,217018,1573
所有终端,生长灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,39,33.33%,110,140251,1072
所有终端,简约卧室灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,39,66.67%,116,137420,1072
所有终端,篮球场室内灯,2,-,0.00%,0,0,1,0,0,0.0,4,4,3,100.00%,2,280179,1072
所有终端,篮球场灯,2,100.00%,0.00%,0,0,1,0,0,0.0,-,-,7,0.00%,11,190041,1072
所有终端,羽毛球场灯,2,-33.33%,0.00%,0,0,1,0,0,0.0,1,21,5,0.00%,10,196071,1072
所有终端,长条灯led灯,2,-,0.00%,0,0,1,0,0,0.0,86,110,33,50.00%,46,215300,1072
所有终端,黑板灯,2,-71.43%,0.00%,0,0,2,0,0,0.0,-,-,15,25.00%,22,217850,1072
所有终端,36v灯管,1,-,0.00%,0,0,1,0,0,0.0,362,362,10,0.00%,26,154054,1072
所有终端,ai智能led灯,1,-,0.00%,0,0,1,0,0,0.0,174,174,7,0.00%,17,171966,1072
所有终端,led 灯管,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,7,208906,1072
所有终端,led室内照明灯,1,-,0.00%,0,0,1,0,0,0.0,19,19,3,0.00%,3,248282,1072
所有终端,led灯点,1,-,0.00%,0,0,1,0,0,0.0,10,10,3,0.00%,2,270291,1072
所有终端,led灯长条灯,1,-,0.00%,0,0,1,0,0,0.0,246,246,9,0.00%,25,156884,1072
所有终端,led照明灯室内,1,-,0.00%,0,0,1,0,0,0.0,11,11,4,0.00%,5,230513,1072
所有终端,AI智能灯护眼,2,-,0.00%,0,0,2,0,0,0.0,164,187,0,-,0,0,1072
所有终端,Led黑板灯教室灯,2,-,0.00%,0,0,2,0,0,0.0,17,118,0,-,0,0,1072
所有终端,Led黑板灯教室灯教育图书馆吊线灯,2,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
所有终端,80W工厂灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED 植物灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED工程面板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED长条灯40W,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,Led吊灯,1,-,0.00%,0,0,1,0,0,0.0,47,47,0,-,0,0,1072
所有终端,led燈 長條,1,-,0.00%,0,0,1,0,0,0.0,81,81,5,0.00%,9,200706,1072
所有终端,led篮球,1,-,0.00%,0,0,1,0,0,0.0,-,-,13,0.00%,34,144161,1072
所有终端,led长条,1,-,0.00%,0,0,1,0,0,0.0,82,82,5,0.00%,8,207604,1072
所有终端,Куртки,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,6,248282,1072
所有终端,Куртки детские,1,-,0.00%,0,0,1,0,0,0.0,9,9,6,0.00%,11,190445,1072
所有终端,Шопер,1,-,0.00%,0,0,1,0,0,0.0,9,9,3,0.00%,2,284087,1072
所有终端,乒乓球台灯,1,-,0.00%,0,0,1,0,0,0.0,2,2,3,100.00%,1,321631,1072
所有终端,优睿家居体验馆,1,-,0.00%,0,0,1,0,0,0.0,18,18,4,0.00%,3,250010,1072
所有终端,体育照明,1,0.00%,0.00%,0,0,1,0,0,0.0,10,10,7,0.00%,17,173817,1072
所有终端,体育照明灯,1,-,0.00%,0,0,1,0,0,0.0,8,8,4,0.00%,4,239083,1072
所有终端,公寓挑高吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,408,408,12,100.00%,35,141596,1072
所有终端,办公室灯具,1,-,0.00%,0,0,1,0,0,0.0,286,286,16,100.00%,29,178378,1072
所有终端,办公室长条灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,28,44.44%,24,246986,1072
所有终端,卫生间平板灯暖黄光,1,-,0.00%,0,0,1,0,0,0.0,241,241,8,100.00%,18,170685,1072
所有终端,台湾平板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,13,183448,1072
所有终端,台灯学生专用护眼,1,-,0.00%,0,0,1,0,0,0.0,374,374,306,52.44%,418,219268,1072
所有终端,台球桌批发,1,-,0.00%,0,0,1,0,0,0.0,14,14,79,60.00%,79,239328,1072
所有终端,台球灯,1,0.00%,0.00%,0,0,1,0,0,0.0,88,88,12,66.67%,16,219861,1072
所有终端,吊灯,1,-75.00%,0.00%,0,0,1,0,0,0.0,406,406,1968,52.05%,3588,195006,4583
所有终端,吸顶灯卧室,1,-,0.00%,0,0,1,0,0,0.0,1336,1336,239,55.77%,450,197450,1072
所有终端,吸顶灯插座,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,218260,1072
所有终端,圆形吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,91,100.00%,225,138860,1072
所有终端,学校用led平板灯,1,-,200.00%,1,2,1,0,0,0.0,14,14,3,100.00%,3,260053,1072
所有终端,宜家种植机,1,-,0.00%,0,0,1,0,0,0.0,414,414,9,100.00%,26,154054,1072
所有终端,室内灯,1,-,0.00%,0,0,1,0,0,0.0,334,334,34,28.57%,71,192022,1072
所有终端,室内灯饰批发的厂家,1,-,0.00%,0,0,1,0,0,0.0,1339,1339,27,100.00%,98,102642,1072
所有终端,室内篮球场灯具,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,1,350042,1072
所有终端,室内篮球球场灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,6,100.00%,12,185765,1072
所有终端,室内篮球球场灯具,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,2,293228,1072
所有终端,平板灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,152,45.45%,152,235627,1757
所有终端,手扫充电黑框长条灯,1,-,0.00%,0,0,1,0,0,0.0,48,48,4,100.00%,6,220830,1072
所有终端,手扫黑框长条灯,1,-,0.00%,0,0,1,0,0,0.0,60,60,9,0.00%,26,155019,1072
所有终端,护眼吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,31,50.00%,88,132770,1072
所有终端,护眼吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,68,61.11%,99,216807,1072
所有终端,护眼灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,262,35.37%,297,233432,1179
所有终端,教室led,1,-,100.00%,1,1,1,0,0,0.0,20,20,4,100.00%,4,239083,1072
所有终端,教室led护眼灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,100.00%,2,288399,1072
所有终端,教室灯,1,-93.75%,0.00%,0,0,1,0,0,0.0,-,-,24,12.50%,23,244374,1072
所有终端,教室黑板灯,1,-,0.00%,0,0,1,0,0,0.0,18,18,4,100.00%,5,225361,1072
所有终端,智能乒乓球桌灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,4,100.00%,6,219861,1072
所有终端,智能吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,48,87.50%,104,181992,1072
所有终端,条形灯大气4\\/5\\/6合一,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,2,288399,1072
所有终端,极简超薄led吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,1163,1163,26,0.00%,83,135928,1072
所有终端,植物生长灯光源,1,-,0.00%,0,0,1,0,0,0.0,56,56,6,0.00%,14,181992,1072
所有终端,灯管吊杆,1,-,0.00%,0,0,1,0,0,0.0,290,290,8,100.00%,17,171966,1072
所有终端,牙医无影灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,255708,1072
所有终端,球场灯照明灯,1,-90.00%,0.00%,0,0,1,0,0,0.0,20,20,13,0.00%,32,174415,1072
所有终端,美式日光灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,4,0.00%,5,227369,1072
所有终端,羽毛台灯,1,-,0.00%,0,0,1,0,0,0.0,368,368,70,53.85%,142,188804,1072
所有终端,羽毛灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,7,7,98,65.52%,118,229128,1072
所有终端,羽毛球场灯室内,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,1,305023,1072
所有终端,羽毛球场馆灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,9,0.00%,23,160377,1072
所有终端,羽毛球馆灯具,1,-,0.00%,0,0,1,0,0,0.0,5,5,5,100.00%,8,204586,1072
所有终端,超薄儿童护眼智能吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,239083,1072
所有终端,超薄吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,859,859,290,50.60%,350,227041,2440
所有终端,轻奢吸顶灯护眼,1,-,0.00%,0,0,1,0,0,0.0,161,161,17,100.00%,35,170028,1072
所有终端,长条板贴片,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,5,250848,1072
所有终端,长条灯,1,-,0.00%,0,0,1,0,0,0.0,334,334,172,59.09%,232,218260,1486
所有终端,雷士照明 教室灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,232865,1072
所有终端,面板燈,1,-,0.00%,0,0,1,0,0,0.0,-,-,11,100.00%,28,151014,1072
所有终端,饭店灯,1,-,0.00%,0,0,1,0,0,0.0,642,642,17,50.00%,45,160377,1072
所有终端,體育場燈,1,-,0.00%,0,0,1,0,0,0.0,5,5,6,0.00%,13,183922,1072
所有终端,高功率户外体育灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,217436,1072
所有终端,：客厅大圆形3面板吊灯,1,-,0.00%,0,0,1,0,0,0.0,300,300,10,0.00%,29,151014,1072
所有终端,集成吊顶LED灯,1,-,0.00%,0,0,1,0,0,0.0,172,172,0,-,0,0,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,羽毛球场灯,5,150.00%,60.00%,1,3,1,0,0,0.0,1,17,5,100.00%,5,226377,1072
所有终端,吊灯,4,300.00%,0.00%,0,0,2,0,0,0.0,202,355,2033,47.37%,3678,193541,4583
所有终端,教室灯,4,300.00%,0.00%,0,0,3,0,0,0.0,50,50,43,50.00%,81,192022,1072
所有终端,led吊灯,3,-,0.00%,0,0,1,0,0,0.0,42,46,247,22.22%,623,114454,1072
所有终端,led长条灯,3,-40.00%,0.00%,0,0,1,0,0,0.0,139,214,295,27.00%,293,242043,1187
所有终端,多肉灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,22,33.33%,31,191241,1072
所有终端,羽毛球馆灯,3,-76.92%,0.00%,0,0,2,0,0,0.0,6,24,10,33.33%,12,231262,1072
所有终端,面板灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,68,22.22%,102,215519,1074
所有终端,三色变光led灯假天花,2,-,0.00%,0,0,1,0,0,0.0,379,379,19,100.00%,26,154054,1072
所有终端,乒乓球灯,2,-50.00%,0.00%,0,0,2,0,0,0.0,5,9,3,0.00%,3,255708,1072
所有终端,儿童房吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,650,650,89,62.50%,250,146575,1072
所有终端,全光谱护眼儿童台灯,2,-,0.00%,0,0,1,0,0,0.0,136,150,8,0.00%,19,167293,1072
所有终端,台球灯,2,100.00%,0.00%,0,0,1,0,0,0.0,56,56,24,57.14%,26,233291,1072
所有终端,吸顶灯极简,2,-,0.00%,0,0,1,0,0,0.0,767,767,25,100.00%,51,127524,1072
所有终端,室内乒乓球灯,2,-,0.00%,0,0,2,0,0,0.0,5,9,6,0.00%,14,181494,1072
所有终端,室内球场灯照明灯,2,-,50.00%,1,1,1,0,0,0.0,4,4,5,100.00%,7,214413,1072
所有终端,室内羽毛球灯,2,-,0.00%,0,0,1,0,0,0.0,7,8,6,0.00%,6,245016,1072
所有终端,室内羽毛球馆的灯,2,-,50.00%,1,1,1,0,0,0.0,5,5,4,100.00%,4,240531,1072
所有终端,护眼吸顶灯 超薄,2,-,0.00%,0,0,1,0,0,0.0,-,-,11,0.00%,25,155962,1072
所有终端,按照摄影平板灯,2,-,0.00%,0,0,2,0,0,0.0,10,12,6,0.00%,11,189633,1072
所有终端,教室护眼灯,2,-,0.00%,0,0,1,0,0,0.0,16,17,10,66.67%,9,242947,1072
所有终端,绘本 量子,2,-,0.00%,0,0,2,0,0,0.0,9,10,4,100.00%,4,231706,1072
所有终端,长条灯led灯,2,0.00%,0.00%,0,0,1,0,0,0.0,16,134,45,46.15%,60,224494,1072
所有终端,黑板灯,2,0.00%,0.00%,0,0,2,0,0,0.0,13,14,8,0.00%,11,219861,1072
所有终端,led100w灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,7,208906,1072
所有终端,led办公室长条,1,-,0.00%,0,0,1,0,0,0.0,95,95,8,100.00%,16,175006,1072
所有终端,led灯室内,1,-,0.00%,0,0,1,0,0,0.0,98,98,14,66.67%,24,202242,1072
所有终端,led集成吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,7,100.00%,9,226377,1072
所有终端,w205b,1,-,0.00%,0,0,1,0,0,0.0,18,18,4,100.00%,5,224494,1072
所有终端,z型铝材,1,-,0.00%,0,0,1,0,0,0.0,375,375,15,100.00%,41,163595,1072
所有终端,детская шапочка для плавания,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,257783,1072
所有终端,светодиодная лампа,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,233992,1072
所有终端,中山厨房平灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,123,123,10,100.00%,24,158668,1072
所有终端,书房吸顶灯护眼,1,-,0.00%,0,0,1,0,0,0.0,524,524,14,100.00%,46,131095,1072
所有终端,体育场用的灯,1,-,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,1,305023,1072
所有终端,侧发光线条灯,1,-,0.00%,0,0,1,0,0,0.0,494,494,8,100.00%,22,161206,1072
所有终端,儿童卧室吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,21,0.00%,57,149948,1072
